,year,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sun hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,altitude,ac,solrad
2515,2017,39.58957,-5.054873,22.34093406593408,10.989835164835169,390.3,389.9,0.35,652.0,0 days 12:15:32.307692307,14.127747252747248,33.352472527472536,168.49166666666667,6548.969999999999,1389.81,529.0,6392.298656651283,5.301382010495533
2516,2017,39.42896,-3.459021,23.072527472527465,10.486538461538457,309.40000000000003,307.6,1.33,477.0,0 days 12:15:28.021978021,17.147527472527464,33.20274725274725,200.59504132231405,6720.4,1525.0899999999997,529.0,6392.298656651283,5.301382010495533
2517,2017,40.06345,-4.656812,23.20494505494506,11.208241758241757,343.1,343.0,0.07,591.0,0 days 12:15:42.857142857,12.978846153846154,32.41291208791207,160.32485875706217,6613.06,1390.97,529.0,6392.298656651283,5.301382010495533
2518,2017,39.95778,-4.401387,22.39203296703296,10.063461538461542,340.1,340.1,0.0,584.0,0 days 12:15:42.362637362,13.474725274725268,32.043681318681315,164.4611111111111,6643.45,1389.4900000000002,529.0,6392.298656651283,5.301382010495533
2519,2017,39.88752,-4.45466,22.892032967032964,10.563461538461544,340.1,340.1,0.0,584.0,0 days 12:15:38.076923076,13.474725274725268,32.043681318681315,164.4611111111111,6643.45,1404.16,529.0,6392.298656651283,5.301382010495533
2520,2017,40.1697,-3.901091,22.47939560439559,9.577472527472525,295.70000000000005,295.70000000000005,0.0,468.0,0 days 12:15:43.846153846,14.14203296703296,32.31620879120878,180.3736263736264,6672.269999999999,1440.8200000000002,529.0,6392.298656651283,5.301382010495533
2521,2017,39.96407,-4.456778,22.444230769230767,10.108241758241755,340.1,340.1,0.0,584.0,0 days 12:15:39.560439560,13.474725274725268,32.043681318681315,164.4611111111111,6643.45,1391.16,529.0,6392.298656651283,5.301382010495533
2522,2017,40.04669,-4.523818,23.04423076923075,10.708241758241757,340.1,340.1,0.0,584.0,0 days 12:15:42.857142857,13.474725274725268,32.043681318681315,164.4611111111111,6643.45,1407.86,529.0,6392.298656651283,5.301382010495533
2523,2017,40.18575,-4.0358,22.735714285714277,9.829395604395597,295.70000000000005,295.70000000000005,0.0,468.0,0 days 12:15:44.010989010,14.14203296703296,32.31620879120878,180.3736263736264,6672.269999999999,1448.47,529.0,6392.298656651283,5.301382010495533
2524,2017,39.76075,-4.12657,21.911813186813195,9.630219780219775,389.6,388.7000000000001,0.7,600.0,0 days 12:15:32.967032967,14.311538461538458,32.8664835164835,177.29834254143643,6627.7,1391.37,529.0,6392.298656651283,5.301382010495533
2525,2017,40.10114,-4.685131,22.25796703296703,10.26346153846153,343.1,343.0,0.07,591.0,0 days 12:15:42.362637362,12.978846153846154,32.41291208791207,160.32485875706217,6613.06,1363.2100000000005,529.0,6392.298656651283,5.301382010495533
2526,2017,40.01085,-4.67746,23.004945054945047,11.008241758241766,343.1,343.0,0.07,591.0,0 days 12:15:42.527472527,12.978846153846154,32.41291208791207,160.32485875706217,6613.06,1384.4,529.0,6392.298656651283,5.301382010495533
2527,2017,39.9479,-4.569388,23.24423076923079,10.90824175824176,340.1,340.1,0.0,584.0,0 days 12:15:40.714285714,13.474725274725268,32.043681318681315,164.4611111111111,6643.45,1413.64,529.0,6392.298656651283,5.301382010495533
2528,2017,40.1137,-3.922378,22.542582417582413,9.615659340659349,326.90000000000003,326.70000000000005,0.14,528.0,0 days 12:15:42.032967032,14.696153846153832,32.239560439560414,179.2841225626741,6677.52,1449.4299999999998,529.0,6392.298656651283,5.301382010495533
2529,2017,39.9848,-4.568843,23.04423076923075,10.708241758241757,340.1,340.1,0.0,584.0,0 days 12:15:39.395604395,13.474725274725268,32.043681318681315,164.4611111111111,6643.45,1408.07,529.0,6392.298656651283,5.301382010495533
2530,2017,40.05247,-4.810708,22.404945054945053,10.40824175824176,343.1,343.0,0.07,591.0,0 days 12:15:41.043956043,12.978846153846154,32.41291208791207,160.32485875706217,6613.06,1366.96,529.0,6392.298656651283,5.301382010495533
2531,2017,40.09974,-4.041364,23.24258241758241,10.31565934065934,326.90000000000003,326.70000000000005,0.14,528.0,0 days 12:15:43.681318681,14.696153846153832,32.239560439560414,179.2841225626741,6677.52,1470.72,529.0,6392.298656651283,5.301382010495533
